src,dst,channel,mean_rssi,pdr,tx_count,,,,,,,
33,6,12,-87.6,0.3,100,,,,,,,
33,14,12,-86.83,0.65,100,,,,,,,
34,40,12,-74.39,1,100,,,,,,,
34,44,12,-71.41,1,100,,,,,,,
34,41,12,-80.54,1,100,,,,,,,
34,31,12,-59.39,1,100,,,,,,,
34,5,12,-68.39,1,100,,,,,,,
34,45,12,-90.31,0.02,100,,,,,,,
35,0,12,-61.75,1,100,,,,,,,
35,42,12,-84.91,0.61,100,,,,,,,
35,48,12,-82.78,0.62,100,,,,,,,
35,12,12,-68.89,0.61,100,,,,,,,
35,28,12,-71.89,0.61,100,,,,,,,
35,18,12,-84.66,0.61,100,,,,,,,
36,45,12,-86.39,1,100,,,,,,,
36,29,12,-85.96,0.61,100,,,,,,,
36,25,12,-62.39,1,100,,,,,,,
36,10,12,-47.39,1,100,,,,,,,
36,39,12,-56.39,1,100,,,,,,,
37,42,12,-86.86,0.63,100,,,,,,,
37,49,12,-71.42,1,100,,,,,,,
37,28,12,-73.71,0.63,100,,,,,,,
37,33,12,-87.1,0.46,100,,,,,,,
37,12,12,-84.07,0.63,100,,,,,,,
38,29,12,-82.96,0.59,100,,,,,,,
38,8,12,-59.4,1,100,,,,,,,
39,29,12,-85.83,0.63,100,,,,,,,
39,25,12,-75.41,1,100,,,,,,,
39,10,12,-74.84,1,100,,,,,,,
39,36,12,-56.69,1,100,,,,,,,
40,34,12,-74.39,1,100,,,,,,,
40,31,12,-69.49,1,100,,,,,,,
40,19,12,-87.6,0.3,100,,,,,,,
40,16,12,-86.38,1,100,,,,,,,
40,44,12,-26.43,1,100,,,,,,,
40,41,12,-63.34,1,100,,,,,,,
40,11,12,-65.39,1,100,,,,,,,
40,7,12,-87.96,0.21,100,,,,,,,
40,17,12,-76.43,0.99,100,,,,,,,
40,46,12,-85.5,0.9,100,,,,,,,
40,5,12,-60.8,1,100,,,,,,,
40,45,12,-71.39,1,100,,,,,,,
41,40,12,-62.51,1,100,,,,,,,
41,45,12,-63.49,1,100,,,,,,,
41,5,12,-78.73,1,100,,,,,,,
41,34,12,-81.24,1,100,,,,,,,
41,46,12,-87.03,0.53,100,,,,,,,
41,11,12,-70.34,1,100,,,,,,,
41,44,12,-62.39,1,100,,,,,,,
41,31,12,-75.62,1,100,,,,,,,
42,28,12,-66.48,0.87,100,,,,,,,
42,35,12,-84.85,0.63,100,,,,,,,
42,37,12,-86.91,0.6,100,,,,,,,
42,12,12,-62.86,0.63,100,,,,,,,
42,0,12,-77.9,0.63,100,,,,,,,
43,6,12,-83.15,0.74,100,,,,,,,
43,14,12,-62.45,1,100,,,,,,,
43,13,12,-39.38,1,100,,,,,,,
43,33,12,-62.39,1,100,,,,,,,
43,47,12,-77.78,0.63,100,,,,,,,
43,22,12,-86.53,0.87,100,,,,,,,
43,49,12,-75.58,0.64,100,,,,,,,
44,40,12,-26.39,1,100,,,,,,,
44,41,12,-62.39,1,100,,,,,,,
44,45,12,-68.39,1,100,,,,,,,
44,16,12,-89.39,0.05,100,,,,,,,
44,19,12,-87.31,0.4,100,,,,,,,
44,31,12,-72.05,1,100,,,,,,,
44,5,12,-77.39,1,100,,,,,,,
44,11,12,-56.39,1,100,,,,,,,
44,7,12,-88.17,0.17,100,,,,,,,
44,34,12,-71.43,1,100,,,,,,,
44,17,12,-67.39,1,100,,,,,,,
44,20,12,-89.21,0.06,100,,,,,,,
45,5,12,-80.23,1,100,,,,,,,
45,40,12,-71.1,1,100,,,,,,,
45,36,12,-85,0.9,100,,,,,,,
45,31,12,-85.27,0.98,100,,,,,,,
45,11,12,-81.73,1,100,,,,,,,
45,44,12,-68.39,1,100,,,,,,,
45,41,12,-63.39,1,100,,,,,,,
45,34,12,-89.39,0.05,100,,,,,,,
46,22,12,-81.3,1,100,,,,,,,
46,47,12,-78.75,0.41,100,,,,,,,
46,5,12,-71.39,1,100,,,,,,,
46,16,12,-80.43,1,100,,,,,,,
46,26,12,-56.39,1,100,,,,,,,
46,19,12,-63.39,1,100,,,,,,,
46,40,12,-86.37,0.97,100,,,,,,,
46,31,12,-78.14,1,100,,,,,,,
46,30,12,-87.67,0.28,100,,,,,,,
46,21,12,-90.31,0.02,100,,,,,,,
46,41,12,-90.31,0.02,100,,,,,,,
47,15,12,-68.72,0.99,100,,,,,,,
47,21,12,-53.39,1,100,,,,,,,
47,22,12,-62.39,1,100,,,,,,,
47,2,12,-81.06,0.6,100,,,,,,,
47,46,12,-77.41,1,100,,,,,,,
47,14,12,-62.39,1,100,,,,,,,
47,26,12,-71.75,1,100,,,,,,,
47,30,12,-77.88,0.97,100,,,,,,,
47,27,12,-85.91,0.6,100,,,,,,,
47,6,12,-45.4,1,100,,,,,,,
47,31,12,-87.19,0.45,100,,,,,,,
47,5,12,-74.39,1,100,,,,,,,
47,43,12,-77.78,1,100,,,,,,,
47,1,12,-75.82,1,100,,,,,,,
48,17,12,-79.36,0.92,100,,,,,,,
48,20,12,-66.72,1,100,,,,,,,
48,0,12,-63.56,0.87,100,,,,,,,
48,7,12,-43.67,1,100,,,,,,,
48,42,12,-87.91,0.22,100,,,,,,,
48,35,12,-81.81,0.6,100,,,,,,,
48,44,12,-91,0.01,100,,,,,,,
48,18,12,-68.48,0.82,100,,,,,,,
48,12,12,-75.92,0.6,100,,,,,,,
48,28,12,-87.34,0.39,100,,,,,,,
49,33,12,-64.26,1,100,,,,,,,
49,37,12,-73.51,0.71,100,,,,,,,
49,12,12,-81.48,0.57,100,,,,,,,
49,28,12,-80.87,0.57,100,,,,,,,
49,43,12,-75.1,1,100,,,,,,,
49,14,12,-87.01,0.54,100,,,,,,,
49,13,12,-87.26,0.42,100,,,,,,,
0,7,13,-65.22,1,100,,,,,,,
0,35,13,-61.78,1,100,,,,,,,
0,12,13,-70.27,0.68,100,,,,,,,
0,42,13,-78.73,0.68,100,,,,,,,
0,48,13,-65.18,1,100,,,,,,,
0,28,13,-69,1,100,,,,,,,
0,20,13,-86.65,0.74,100,,,,,,,
0,18,13,-69.36,1,100,,,,,,,
1,30,13,-65.39,1,100,,,,,,,
1,21,13,-86.85,0.6,100,,,,,,,
1,26,13,-55.3,1,100,,,,,,,
1,47,13,-77.73,0.68,100,,,,,,,
1,22,13,-82.42,1,100,,,,,,,
1,5,13,-80.59,1,100,,,,,,,
1,14,13,-87.78,0.25,100,,,,,,,
2,15,13,-57.44,1,100,,,,,,,
2,3,13,-87.05,0.52,100,,,,,,,
2,47,13,-83.3,0.39,100,,,,,,,
2,21,13,-65.61,1,100,,,,,,,
2,27,13,-45.36,1,100,,,,,,,
2,24,13,-65.83,1,100,,,,,,,
3,32,13,-65.39,1,100,,,,,,,
3,15,13,-87.15,0.47,100,,,,,,,
3,2,13,-86.92,0.59,100,,,,,,,
3,4,13,-74.4,1,100,,,,,,,
3,24,13,-48.64,1,100,,,,,,,
3,27,13,-79.74,0.59,100,,,,,,,
3,9,13,-84.61,1,100,,,,,,,
4,9,13,-45.52,1,100,,,,,,,
4,24,13,-82.89,0.61,100,,,,,,,
4,3,13,-74.89,0.61,100,,,,,,,
4,23,13,-81.03,1,100,,,,,,,
4,32,13,-56.39,1,100,,,,,,,
5,46,13,-68.39,1,100,,,,,,,
5,34,13,-68.39,1,100,,,,,,,
5,26,13,-74.39,1,100,,,,,,,
5,45,13,-84.98,1,100,,,,,,,
5,11,13,-81.4,1,100,,,,,,,
5,44,13,-74.39,1,100,,,,,,,
5,41,13,-77.41,1,100,,,,,,,
5,16,13,-50.39,1,100,,,,,,,
5,19,13,-62.39,1,100,,,,,,,
5,1,13,-81.63,1,100,,,,,,,
5,40,13,-61.48,1,100,,,,,,,
5,6,13,-86.64,0.54,100,,,,,,,
5,47,13,-74.55,0.75,100,,,,,,,
5,31,13,-50.77,1,100,,,,,,,
5,22,13,-86.97,0.56,100,,,,,,,
6,33,13,-87.36,0.38,100,,,,,,,
6,5,13,-86.38,1,100,,,,,,,
6,47,13,-47.39,1,100,,,,,,,
6,13,13,-85.55,0.73,100,,,,,,,
6,21,13,-82.19,0.57,100,,,,,,,
6,26,13,-77.34,1,100,,,,,,,
6,14,13,-64.14,1,100,,,,,,,
6,43,13,-87.26,0.42,100,,,,,,,
6,22,13,-62.39,1,100,,,,,,,
6,30,13,-89.21,0.06,100,,,,,,,
6,1,13,-91,0.01,100,,,,,,,
7,17,13,-71.89,1,100,,,,,,,
7,44,13,-86,0.66,100,,,,,,,
7,12,13,-84.92,0.76,100,,,,,,,
7,20,13,-56.39,1,100,,,,,,,
7,0,13,-65.28,1,100,,,,,,,
7,48,13,-44.39,1,100,,,,,,,
7,18,13,-67.21,1,100,,,,,,,
7,40,13,-87.39,0.37,100,,,,,,,
8,38,13,-61.7,1,100,,,,,,,
8,25,13,-74.36,1,100,,,,,,,
8,29,13,-71.39,1,100,,,,,,,
9,32,13,-68.28,1,100,,,,,,,
9,23,13,-62.61,1,100,,,,,,,
9,3,13,-83.82,0.67,100,,,,,,,
9,4,13,-44.39,1,100,,,,,,,
10,36,13,-47.39,1,100,,,,,,,
10,39,13,-77.41,1,100,,,,,,,
10,25,13,-64.63,1,100,,,,,,,
10,29,13,-77.8,0.67,100,,,,,,,
11,41,13,-73.89,1,100,,,,,,,
11,44,13,-56.39,1,100,,,,,,,
11,5,13,-81.52,1,100,,,,,,,
11,20,13,-85.25,1,100,,,,,,,
11,17,13,-62.39,1,100,,,,,,,
11,31,13,-84.72,0.97,100,,,,,,,
11,45,13,-84.69,1,100,,,,,,,
11,40,13,-66.28,1,100,,,,,,,
12,42,13,-59.84,1,100,,,,,,,
12,0,13,-71.1,0.85,100,,,,,,,
12,7,13,-85.98,0.42,100,,,,,,,
12,18,13,-84.78,0.85,100,,,,,,,
12,28,13,-59.33,1,100,,,,,,,
12,35,13,-68.56,0.85,100,,,,,,,
12,33,13,-87.03,0.53,100,,,,,,,
12,49,13,-82.7,0.85,100,,,,,,,
12,48,13,-78.65,0.87,100,,,,,,,
12,37,13,-86.56,0.85,100,,,,,,,
13,33,13,-60.41,1,100,,,,,,,
13,43,13,-38.39,1,100,,,,,,,
13,49,13,-86.78,0.68,100,,,,,,,
13,6,13,-85.77,0.5,100,,,,,,,
13,14,13,-70.41,1,100,,,,,,,
13,22,13,-88.7,0.1,100,,,,,,,
14,30,13,-88.29,0.15,100,,,,,,,
14,49,13,-87.26,0.42,100,,,,,,,
14,43,13,-65.19,1,100,,,,,,,
14,22,13,-74.36,1,100,,,,,,,
14,6,13,-63.15,1,100,,,,,,,
14,33,13,-87.57,0.31,100,,,,,,,
14,21,13,-89.21,0.06,100,,,,,,,
14,1,13,-88,0.2,100,,,,,,,
14,47,13,-62.39,1,100,,,,,,,
14,13,13,-68.87,1,100,,,,,,,
14,26,13,-86.74,0.69,100,,,,,,,
15,47,13,-71.36,0.97,100,,,,,,,
15,3,13,-87.24,0.43,100,,,,,,,
15,21,13,-57.71,1,100,,,,,,,
15,22,13,-86.35,0.94,100,,,,,,,
15,2,13,-59.33,1,100,,,,,,,
15,27,13,-71.63,0.72,100,,,,,,,
15,24,13,-86.81,0.66,100,,,,,,,
16,46,13,-80.44,1,100,,,,,,,
16,31,13,-75.87,1,100,,,,,,,
16,40,13,-86.41,0.95,100,,,,,,,
16,5,13,-50.39,1,100,,,,,,,
16,19,13,-71.39,1,100,,,,,,,
17,48,13,-78.28,0.73,100,,,,,,,
17,11,13,-62.39,1,100,,,,,,,
17,40,13,-75.27,1,100,,,,,,,
17,41,13,-87.13,0.48,100,,,,,,,
17,7,13,-72.45,0.94,100,,,,,,,
17,44,13,-67.54,1,100,,,,,,,
17,20,13,-58.36,1,100,,,,,,,
18,7,13,-66.62,1,100,,,,,,,
18,20,13,-86.4,0.99,100,,,,,,,
18,48,13,-62.25,1,100,,,,,,,
18,0,13,-68.59,0.75,100,,,,,,,
18,35,13,-82.84,0.59,100,,,,,,,
18,12,13,-85.13,0.6,100,,,,,,,
19,26,13,-67.57,1,100,,,,,,,
19,40,13,-86.77,0.69,100,,,,,,,
19,46,13,-61.45,1,100,,,,,,,
19,31,13,-85.85,0.99,100,,,,,,,
19,5,13,-65.17,1,100,,,,,,,
19,22,13,-87.57,0.31,100,,,,,,,
19,44,13,-86.38,0.71,100,,,,,,,
19,16,13,-74.39,1,100,,,,,,,
19,1,13,-87.47,0.34,100,,,,,,,
19,30,13,-88.44,0.13,100,,,,,,,
20,48,13,-67.57,1,100,,,,,,,
20,41,13,-88.36,0.14,100,,,,,,,
20,18,13,-86.83,0.65,100,,,,,,,
20,0,13,-86.16,0.65,100,,,,,,,
20,7,13,-53.44,1,100,,,,,,,
20,17,13,-58.3,1,100,,,,,,,
20,44,13,-86.74,0.52,100,,,,,,,
20,11,13,-83.59,1,100,,,,,,,
21,15,13,-56.39,1,100,,,,,,,
21,24,13,-85.49,0.65,100,,,,,,,
21,22,13,-83.41,0.99,100,,,,,,,
21,2,13,-65.8,0.67,100,,,,,,,
21,26,13,-87.01,0.54,100,,,,,,,
21,47,13,-53.5,1,100,,,,,,,
21,30,13,-87.67,0.28,100,,,,,,,
21,6,13,-80.64,0.65,100,,,,,,,
21,27,13,-77.36,0.83,100,,,,,,,
21,1,13,-86.4,0.99,100,,,,,,,
21,46,13,-87.07,0.46,100,,,,,,,
21,14,13,-87.67,0.28,100,,,,,,,
21,13,13,-91,0.01,100,,,,,,,
22,30,13,-68.42,1,100,,,,,,,
22,47,13,-57.8,1,100,,,,,,,
22,5,13,-86.4,0.99,100,,,,,,,
22,46,13,-79.59,1,100,,,,,,,
22,26,13,-68.11,1,100,,,,,,,
22,15,13,-86.07,0.7,100,,,,,,,
22,21,13,-83.77,0.7,100,,,,,,,
22,6,13,-62.39,1,100,,,,,,,
22,1,13,-82.82,1,100,,,,,,,
22,14,13,-74.38,1,100,,,,,,,
22,43,13,-89.9,0.03,100,,,,,,,
22,19,13,-88.17,0.17,100,,,,,,,
22,13,13,-87.82,0.24,100,,,,,,,
22,31,13,-87.47,0.34,100,,,,,,,
22,2,13,-91,0.01,100,,,,,,,
23,9,13,-62.46,1,100,,,,,,,
23,4,13,-79.91,1,100,,,,,,,
23,32,13,-85.1,0.81,100,,,,,,,
24,4,13,-80.38,1,100,,,,,,,
24,21,13,-85.04,0.68,100,,,,,,,
24,32,13,-79.68,0.76,100,,,,,,,
24,3,13,-50.39,1,100,,,,,,,
24,27,13,-50.39,1,100,,,,,,,
24,15,13,-85.78,0.69,100,,,,,,,
24,2,13,-66.6,0.69,100,,,,,,,
25,10,13,-65.39,1,100,,,,,,,
25,36,13,-64.31,1,100,,,,,,,
25,29,13,-53.53,1,100,,,,,,,
25,8,13,-74.71,0.74,100,,,,,,,
25,39,13,-74.39,1,100,,,,,,,
26,19,13,-65.44,1,100,,,,,,,
26,46,13,-53.39,1,100,,,,,,,
26,5,13,-74.36,1,100,,,,,,,
26,21,13,-88,0.2,100,,,,,,,
26,22,13,-67.63,1,100,,,,,,,
26,47,13,-71.32,0.81,100,,,,,,,
26,30,13,-71.45,1,100,,,,,,,
26,31,13,-79.58,1,100,,,,,,,
26,6,13,-76.36,0.73,100,,,,,,,
26,1,13,-53.51,1,100,,,,,,,
26,14,13,-86.83,0.65,100,,,,,,,
27,47,13,-86.15,0.32,100,,,,,,,
27,2,13,-44.34,1,100,,,,,,,
27,32,13,-86.97,0.56,100,,,,,,,
27,24,13,-50.39,1,100,,,,,,,
27,3,13,-77.97,0.56,100,,,,,,,
27,21,13,-77.35,0.56,100,,,,,,,
27,15,13,-68.37,1,100,,,,,,,
28,33,13,-87.44,0.35,100,,,,,,,
28,49,13,-79.08,0.58,100,,,,,,,
28,37,13,-73.03,0.73,100,,,,,,,
28,35,13,-74.96,0.57,100,,,,,,,
28,12,13,-59.96,0.57,100,,,,,,,
28,42,13,-68.13,0.93,100,,,,,,,
28,0,13,-71.93,0.57,100,,,,,,,
29,39,13,-85.65,0.98,100,,,,,,,
29,10,13,-77.47,1,100,,,,,,,
29,25,13,-50.6,1,100,,,,,,,
29,8,13,-72.3,1,100,,,,,,,
29,36,13,-83.22,1,100,,,,,,,
29,38,13,-84.65,0.57,100,,,,,,,
30,22,13,-67.82,1,100,,,,,,,
30,47,13,-73.95,0.88,100,,,,,,,
30,46,13,-85.05,0.97,100,,,,,,,
30,1,13,-65.33,1,100,,,,,,,
30,26,13,-71.22,1,100,,,,,,,
30,21,13,-87.24,0.43,100,,,,,,,
30,19,13,-88.44,0.13,100,,,,,,,
30,14,13,-87.91,0.22,100,,,,,,,
30,6,13,-88.92,0.08,100,,,,,,,
30,16,13,-91,0.01,100,,,,,,,
31,5,13,-51.16,1,100,,,,,,,
31,40,13,-69.14,1,100,,,,,,,
31,41,13,-75.31,1,100,,,,,,,
31,11,13,-84.24,1,100,,,,,,,
31,26,13,-80.51,1,100,,,,,,,
31,19,13,-85.21,0.6,100,,,,,,,
31,45,13,-86.07,1,100,,,,,,,
31,34,13,-56.87,1,100,,,,,,,
31,22,13,-86.86,0.63,100,,,,,,,
31,46,13,-79.9,1,100,,,,,,,
31,16,13,-76.27,1,100,,,,,,,
31,47,13,-88.11,0.18,100,,,,,,,
31,44,13,-75.52,0.99,100,,,,,,,
32,24,13,-79.63,0.82,100,,,,,,,
32,4,13,-56.39,1,100,,,,,,,
32,23,13,-85.71,1,100,,,,,,,
32,27,13,-86.84,0.64,100,,,,,,,
32,3,13,-65.24,1,100,,,,,,,
32,9,13,-67.81,1,100,,,,,,,
33,49,13,-64.49,1,100,,,,,,,
33,14,13,-87.07,0.51,100,,,,,,,
33,13,13,-59.39,1,100,,,,,,,
33,12,13,-86.89,0.61,100,,,,,,,
33,6,13,-87.03,0.46,100,,,,,,,
33,43,13,-62.39,1,100,,,,,,,
33,28,13,-86.84,0.64,100,,,,,,,
33,37,13,-86.84,0.64,100,,,,,,,
34,44,13,-71.39,1,100,,,,,,,
34,41,13,-79.67,1,100,,,,,,,
34,40,13,-74.65,1,100,,,,,,,
34,31,13,-58.05,1,100,,,,,,,
34,5,13,-68.39,1,100,,,,,,,
34,45,13,-91,0.01,100,,,,,,,
35,0,13,-62.09,1,100,,,,,,,
35,12,13,-67.86,0.63,100,,,,,,,
35,28,13,-72.64,0.63,100,,,,,,,
35,42,13,-86.87,0.62,100,,,,,,,
35,18,13,-83.75,0.63,100,,,,,,,
35,48,13,-84.33,0.56,100,,,,,,,
36,29,13,-84.69,0.61,100,,,,,,,
36,25,13,-62.39,1,100,,,,,,,
36,45,13,-86.39,1,100,,,,,,,
36,10,13,-47.39,1,100,,,,,,,
36,39,13,-54.56,1,100,,,,,,,
37,28,13,-71.47,0.89,100,,,,,,,
37,42,13,-86.94,0.58,100,,,,,,,
37,12,13,-84.95,0.58,100,,,,,,,
37,49,13,-75.18,0.89,100,,,,,,,
37,33,13,-87.26,0.42,100,,,,,,,
38,29,13,-84.94,0.56,100,,,,,,,
38,8,13,-62.13,1,100,,,,,,,
39,10,13,-77.47,1,100,,,,,,,
39,36,13,-54.86,1,100,,,,,,,
39,29,13,-86.96,0.57,100,,,,,,,
39,25,13,-72.44,1,100,,,,,,,
39,45,13,-87.26,0.42,100,,,,,,,
40,16,13,-86.39,1,100,,,,,,,
40,5,13,-62.39,1,100,,,,,,,
40,34,13,-74.61,1,100,,,,,,,
40,41,13,-62.45,1,100,,,,,,,
40,44,13,-26.39,1,100,,,,,,,
40,45,13,-74.39,1,100,,,,,,,
40,31,13,-71.59,1,100,,,,,,,
40,11,13,-65.39,1,100,,,,,,,
40,19,13,-87.39,0.37,100,,,,,,,
40,46,13,-85.48,1,100,,,,,,,
40,7,13,-88.6,0.11,100,,,,,,,
40,17,13,-74.97,0.94,100,,,,,,,
41,5,13,-77.75,1,100,,,,,,,
41,31,13,-75.18,1,100,,,,,,,
41,40,13,-62.39,1,100,,,,,,,
41,44,13,-62.39,1,100,,,,,,,
41,20,13,-89.61,0.04,100,,,,,,,
41,17,13,-88.8,0.09,100,,,,,,,
41,11,13,-71.39,1,100,,,,,,,
41,45,13,-65.39,1,100,,,,,,,
41,34,13,-80.39,1,100,,,,,,,
41,46,13,-86.66,0.77,100,,,,,,,
42,35,13,-86.91,0.6,100,,,,,,,
42,12,13,-59.91,0.6,100,,,,,,,
42,28,13,-66.91,0.6,100,,,,,,,
42,0,13,-78.72,0.6,100,,,,,,,
42,37,13,-86.91,0.6,100,,,,,,,
42,48,13,-91,0.01,100,,,,,,,
43,47,13,-78.72,0.48,100,,,,,,,
43,13,13,-38.6,1,100,,,,,,,
43,14,13,-64.41,1,100,,,,,,,
43,33,13,-62.39,1,100,,,,,,,
43,49,13,-74.85,0.78,100,,,,,,,
43,6,13,-88.11,0.18,100,,,,,,,
43,21,13,-90.31,0.02,100,,,,,,,
43,22,13,-87.6,0.3,100,,,,,,,
43,37,13,-89.9,0.03,100,,,,,,,
44,19,13,-87.24,0.43,100,,,,,,,
44,40,13,-26.39,1,100,,,,,,,
44,11,13,-55.24,1,100,,,,,,,
44,48,13,-88.17,0.17,100,,,,,,,
44,20,13,-86.42,0.98,100,,,,,,,
44,41,13,-62.39,1,100,,,,,,,
44,5,13,-74.39,1,100,,,,,,,
44,45,13,-68.39,1,100,,,,,,,
44,31,13,-75.73,1,100,,,,,,,
44,7,13,-87.77,0.2,100,,,,,,,
44,17,13,-66.44,1,100,,,,,,,
44,34,13,-71.39,1,100,,,,,,,
45,31,13,-85.21,1,100,,,,,,,
45,39,13,-87.67,0.28,100,,,,,,,
45,36,13,-85.21,1,100,,,,,,,
45,11,13,-82.47,1,100,,,,,,,
45,5,13,-82.8,1,100,,,,,,,
45,44,13,-67.74,1,100,,,,,,,
45,41,13,-65.39,1,100,,,,,,,
45,40,13,-73.77,1,100,,,,,,,
46,26,13,-56.39,1,100,,,,,,,
46,16,13,-82.5,1,100,,,,,,,
46,5,13,-70.71,1,100,,,,,,,
46,1,13,-85.48,0.99,100,,,,,,,
46,47,13,-77.14,0.67,100,,,,,,,
46,41,13,-86.99,0.55,100,,,,,,,
46,40,13,-86.34,1,100,,,,,,,
46,19,13,-59.43,1,100,,,,,,,
46,22,13,-81.43,1,100,,,,,,,
46,31,13,-81.67,1,100,,,,,,,
46,21,13,-87.44,0.35,100,,,,,,,
46,30,13,-86.9,0.5,100,,,,,,,
47,26,13,-72.71,1,100,,,,,,,
47,30,13,-73.36,1,100,,,,,,,
47,46,13,-75.92,1,100,,,,,,,
47,21,13,-53.39,1,100,,,,,,,
47,2,13,-83.6,0.61,100,,,,,,,
47,31,13,-87.05,0.52,100,,,,,,,
47,22,13,-58.25,1,100,,,,,,,
47,14,13,-62.39,1,100,,,,,,,
47,1,13,-78.38,1,100,,,,,,,
47,43,13,-78.64,1,100,,,,,,,
47,6,13,-47.39,1,100,,,,,,,
47,5,13,-74.39,1,100,,,,,,,
47,15,13,-71.06,1,100,,,,,,,
47,27,13,-86.88,0.6,100,,,,,,,
48,20,13,-68.39,1,100,,,,,,,
48,44,13,-87.67,0.28,100,,,,,,,
48,42,13,-87.42,0.36,100,,,,,,,
48,18,13,-59.39,1,100,,,,,,,
48,0,13,-65.42,0.95,100,,,,,,,
48,7,13,-43.9,1,100,,,,,,,
48,17,13,-77.5,0.88,100,,,,,,,
48,12,13,-78.7,0.7,100,,,,,,,
48,35,13,-82.27,0.7,100,,,,,,,
49,28,13,-79.31,0.63,100,,,,,,,
49,33,13,-65.39,1,100,,,,,,,
49,13,13,-86.84,0.47,100,,,,,,,
49,14,13,-88.06,0.19,100,,,,,,,
49,12,13,-82.81,0.63,100,,,,,,,
49,37,13,-75.89,0.64,100,,,,,,,
49,43,13,-74.63,1,100,,,,,,,
49,42,13,-91,0.01,100,,,,,,,
0,12,14,-71.45,0.84,100,,,,,,,
0,48,14,-67.19,1,100,,,,,,,
0,28,14,-71.34,1,100,,,,,,,
0,18,14,-71.39,1,100,,,,,,,
0,20,14,-86.39,1,100,,,,,,,
0,35,14,-61.51,1,100,,,,,,,
0,7,14,-63.38,1,100,,,,,,,
0,42,14,-78.33,1,100,,,,,,,
1,5,14,-81.41,1,100,,,,,,,
1,14,14,-87.91,0.22,100,,,,,,,
1,46,14,-84.41,1,100,,,,,,,
1,21,14,-86.76,0.68,100,,,,,,,
1,47,14,-80.5,1,100,,,,,,,
1,30,14,-67.11,1,100,,,,,,,
1,26,14,-56.39,1,100,,,,,,,
1,22,14,-84.52,1,100,,,,,,,
2,21,14,-65.39,1,100,,,,,,,
2,24,14,-65.61,1,100,,,,,,,
2,3,14,-86.23,0.7,100,,,,,,,
2,27,14,-45.96,1,100,,,,,,,
2,15,14,-53.49,1,100,,,,,,,
2,47,14,-85.84,0.61,100,,,,,,,
3,15,14,-86.74,0.71,100,,,,,,,
3,32,14,-62.39,1,100,,,,,,,
3,9,14,-84.31,1,100,,,,,,,
3,2,14,-86.92,0.59,100,,,,,,,
3,24,14,-50.33,1,100,,,,,,,
3,4,14,-76.75,1,100,,,,,,,
4,24,14,-83.46,1,100,,,,,,,
4,23,14,-75.05,1,100,,,,,,,
4,32,14,-56.39,1,100,,,,,,,
4,9,14,-45.33,1,100,,,,,,,
4,3,14,-77.27,1,100,,,,,,,
5,45,14,-86.38,1,100,,,,,,,
5,6,14,-85.4,0.79,100,,,,,,,
5,19,14,-63.01,1,100,,,,,,,
5,1,14,-82.51,1,100,,,,,,,
5,31,14,-54.38,1,100,,,,,,,
5,26,14,-71.75,1,100,,,,,,,
5,34,14,-68.39,1,100,,,,,,,
5,41,14,-77.43,1,100,,,,,,,
5,46,14,-68.39,1,100,,,,,,,
5,22,14,-86.39,1,100,,,,,,,
5,11,14,-81.61,1,100,,,,,,,
5,16,14,-50.39,1,100,,,,,,,
5,44,14,-74.39,1,100,,,,,,,
5,47,14,-74.4,0.99,100,,,,,,,
5,40,14,-63.33,1,100,,,,,,,
6,14,14,-62.39,1,100,,,,,,,
6,47,14,-48.45,1,100,,,,,,,
6,22,14,-62.39,1,100,,,,,,,
6,21,14,-78.36,1,100,,,,,,,
6,26,14,-77.39,1,100,,,,,,,
6,15,14,-87.5,0.33,100,,,,,,,
6,13,14,-82.35,1,100,,,,,,,
6,5,14,-85.57,1,100,,,,,,,
6,33,14,-86.39,1,100,,,,,,,
7,48,14,-44.19,1,100,,,,,,,
7,0,14,-64.24,1,100,,,,,,,
7,11,14,-86.46,0.94,100,,,,,,,
7,44,14,-85.61,1,100,,,,,,,
7,17,14,-72.25,1,100,,,,,,,
7,20,14,-56.39,1,100,,,,,,,
7,18,14,-68.49,1,100,,,,,,,
7,12,14,-85.18,0.73,100,,,,,,,
8,29,14,-74.17,1,100,,,,,,,
8,38,14,-64.65,1,100,,,,,,,
8,25,14,-74.31,1,100,,,,,,,
9,3,14,-82.67,1,100,,,,,,,
9,4,14,-44.36,1,100,,,,,,,
9,32,14,-68.39,1,100,,,,,,,
9,23,14,-62.39,1,100,,,,,,,
10,25,14,-67.63,1,100,,,,,,,
10,29,14,-80.08,0.99,100,,,,,,,
10,39,14,-86.4,0.96,100,,,,,,,
10,36,14,-46.49,1,100,,,,,,,
11,20,14,-86.27,1,100,,,,,,,
11,31,14,-86.3,1,100,,,,,,,
11,41,14,-73.06,1,100,,,,,,,
11,17,14,-64.15,1,100,,,,,,,
11,40,14,-65.4,1,100,,,,,,,
11,44,14,-56.39,1,100,,,,,,,
11,45,14,-81.34,1,100,,,,,,,
11,7,14,-86.8,0.67,100,,,,,,,
11,5,14,-82.36,1,100,,,,,,,
11,48,14,-89.9,0.03,100,,,,,,,
12,42,14,-57.41,1,100,,,,,,,
12,35,14,-67.25,1,100,,,,,,,
12,0,14,-71.39,1,100,,,,,,,
12,33,14,-86.42,0.98,100,,,,,,,
12,28,14,-60.19,1,100,,,,,,,
12,49,14,-85.38,0.99,100,,,,,,,
